username,black,darkGrey,deepGrey,mediumGrey,lightGrey,white,beige,peach,brown,chocolate,rust,orange,yellow,pastelYellow,lime,green,darkGreen,forest,darkTeal,lightTeal,aqua,azure,blue,navy,purple,mauve,magenta,pink,watermelon,red,rose,maroon,darkChocolate,darkPurple
WolfLink@sh.itjust.works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,9
dogpound@lemmy.world,428,8,2,1,34,203,52,77,658,24,18,10,90,112,3,247,249,6,0,11,1,241,35,5,15,13,1,0,105,132,6,7,3,42
mal@kolektiva.social,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
calamitycastle@lemmy.world,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
PhatalFlaw@lemmy.world,0,0,2,49,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
lycanrising@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mage_of_dragons@mastodon.social,0,0,9,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,12,0,0,0,0,0,0
BowserBasher@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
NocturnalMorning@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
a_person@lemmy.world,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
kickeriekuh@discuss.tchncs.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lena@gregtech.eu,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,28,7,0,0,0
velvet@equestria.social,0,0,0,0,65,0,0,0,0,0,0,0,0,32,0,0,6,0,0,0,0,7,0,0,0,0,0,38,0,6,0,0,0,0
InEnduringGrowStrong@sh.itjust.works,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhez@lemmy.ml,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0
gj713@toast.ooo,0,0,0,0,2,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
monkee@other.li,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
hemmes@sh.itjust.works,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ji88aja88a@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
idiotdoomspiral@lemmy.world,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Astana@toast.ooo,495,3,2,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
oeil@jlai.lu,152,0,9,60,25,9,51,2,13,72,4,5,21,4,3,12,16,3,79,7,4,34,0,37,19,2,4,42,78,28,93,12,9,57
soramee@mas.to,13,1,26,4,1,1,20,0,1,51,1,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,4,0,7,0
Brambles@equestria.social,3,0,8,2,0,37,0,0,0,0,0,0,102,4,13,0,0,0,0,50,85,24,85,0,58,6,0,17,0,58,14,0,0,97
cathfish@lemmy.world,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0
glennmagusharvey@sakurajima.moe,424,2,2,29,120,42,95,26,95,0,6,0,145,4,15,100,14,0,0,20,59,5,295,3,164,0,0,64,0,406,137,1,0,2
jjagaimo@sh.itjust.works,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
Aberration13@lemmy.world,55,118,1,0,0,10,0,0,0,0,0,0,30,0,0,0,33,4,0,7,7,11,0,0,17,22,44,9,0,41,0,0,0,9
nebula42@twoot.site,37,0,0,0,0,19,2,0,1,0,7,6,70,0,0,0,0,0,0,0,0,4,82,10,27,1,0,0,0,10,23,2,0,11
nazotokigame@mastodon.social,0,0,0,0,22,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,539,0,0,0,0
Mod@lemmy.world,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByteMarx@lemmy.dbzer0.com,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flyingSock@feddit.org,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0
Tetragrade@leminal.space,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0
christiannotreligion@bytes.programming.dev,0,0,0,0,0,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
celeste@feddit.org,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spezi@feddit.org,405,76,53,3,156,142,2,0,0,56,10,64,194,31,0,0,6,0,0,4,0,16,4,0,0,0,0,4,0,103,3,5,0,0
zener_diode@feddit.org,154,7,0,0,3,3,12,12,0,0,88,3,132,22,0,4,216,4,0,0,0,24,74,87,0,0,0,0,1,129,2,0,0,55
innermeerkat@jlai.lu,55,71,8,5,3,73,15,30,1,14,7,10,39,0,0,13,6,0,0,163,0,12,2,16,0,12,0,0,1,25,0,0,10,5
QuasarHusky@meow.social,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,9,1,0,0,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0
NorthWestWind@lemmy.zip,0,0,1,0,0,1,27,0,0,0,0,3,13,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wdx@feddit.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nusm@yall.theatl.social,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
viviansequeira@mastodon.world,43,0,45,0,140,27,0,0,0,0,0,0,86,0,0,76,158,3,0,0,0,2,36,6,0,0,0,7,0,139,26,59,0,2
rehwanne@social.antifa.gmbh,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThePJN@universeodon.com,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinoismapper@toast.ooo,233,62,61,33,36,143,29,7,5,38,0,0,116,38,24,0,17,61,189,47,19,115,98,7,0,3,10,0,119,68,25,40,2,0
bunitor@lemmy.eco.br,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,43,0,0,0,0
Diabolickal@lemmy.world,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
hsr@lemmy.dbzer0.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
paul_the_ball@programming.dev,137,0,0,4,10,0,0,0,0,0,0,0,0,1,4,12,9,8,29,0,0,25,72,2,0,0,2,2,0,0,0,0,0,11
rakete@feddit.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
anon@ymous.au,0,0,0,8,0,37,0,0,0,0,0,0,39,0,0,211,0,0,0,0,66,0,85,1,0,1,2,0,1,204,0,0,0,3
MrKurteous@feddit.nu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fireslorm@mstdn.ca,5,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,16,11,0,0,0,0,0,0,48,0,0,0,0
Harvey656@lemmy.world,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krakenfury@lemmy.sdf.org,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MidsizedSedan@lemmy.world,197,16,33,25,2,38,0,0,0,0,12,0,39,6,0,47,0,0,0,2,15,8,17,2,416,108,21,12,0,115,0,7,0,99
zormit@chaos.social,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
dujmovivo@gruene.social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
haroldstork@lemmy.ml,0,0,0,0,0,3,0,0,0,0,0,0,17,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,27,0,0,0,0
Wisas62@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0
Fitik@esperanto.masto.host,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0
mondsucht@discuss.tchncs.de,217,130,16,249,147,47,0,0,0,0,11,0,161,2,0,7,63,9,35,41,22,29,105,13,118,0,9,74,0,296,1,6,16,41
kaenguru_12@discuss.tchncs.de,36,0,1,0,3,5,2,0,0,1,0,0,1,9,0,0,3,0,10,0,1,2,2,0,16,0,9,2,0,27,6,6,0,1
ksigley@lemmy.world,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1
Summatia@splatsville.social,3,0,1,0,3,2,26,2,0,0,0,0,25,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dns@donotsta.re,1,44,0,0,0,8,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,9,2,0,0,0,0,0,1,14,0,0,0,0
DrunkAnRoot@sh.itjust.works,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7,0,0,0,0
Brokuli@sopuli.xyz,16,7,0,8,12,58,1,9,0,0,0,0,11,12,0,0,0,6,24,4,0,0,5,0,6,0,0,0,0,11,0,25,0,0
magikh@h4.io,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Handtuch42@troet.cafe,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,1,0,0,0,0
hisold@toot.io,180,0,0,0,73,159,0,0,0,0,9,0,112,0,0,0,18,28,0,0,0,27,56,8,0,0,0,25,0,136,0,0,0,0
thal3s@sh.itjust.works,90,3,2,0,0,6,0,0,0,0,4,0,0,0,0,42,0,0,0,0,1,2,4,0,0,0,0,31,0,1,0,21,0,0
Eevay_@mastodon.social,0,0,0,0,3,72,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,27,19,0,0,0
roberth@functional.cafe,203,52,34,23,96,45,21,13,44,15,21,55,151,5,0,3,92,11,33,73,108,80,155,12,0,0,0,52,34,41,22,38,0,38
renobel@toast.ooo,152,145,26,121,270,1022,77,138,109,2,0,9,28,189,0,0,0,0,14,0,20,0,3,2,0,0,105,11,27,18,366,33,0,0
VNBright@toast.ooo,142,53,83,125,99,43,4,1,0,0,20,30,15,20,5,4,8,5,0,0,9,7,14,9,6,3,0,4,17,6,49,8,0,4
Tamero@dizl.de,168,74,354,364,357,76,5,5,6,6,563,16,19,21,36,32,30,17,23,30,32,31,32,59,21,20,12,6,5,14,10,14,29,28
StrangeLookingTree@grants.cafe,319,10,5,0,0,160,16,0,3,1,62,72,8,26,44,0,56,0,0,5,26,75,8,11,0,24,2,0,4,827,56,22,4,383
Tudsamfa@lemmy.world,156,70,14,43,101,253,34,1,0,4,3,50,64,49,2,13,15,6,57,0,104,115,85,13,0,0,35,80,22,144,4,2,14,4
c6ristian@social.nekover.se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AlabasterRadiance@equestria.social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1
schm0lle@rheinneckar.social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0
potoo22@programming.dev,38,4,8,12,2,3,0,2,4,0,0,0,16,0,0,1,0,0,0,0,2,10,4,4,0,0,3,3,0,10,0,12,0,11
Life_inst_bad@lemmy.world,250,3,1,13,6,16,4,0,9,146,0,0,314,67,0,11,4,0,0,0,5,12,14,0,11,0,5,10,0,145,16,0,1,0
Wizard_Pope@lemmy.world,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fedbot@lemmy.30p87.de,6,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30p87@feddit.org,527,85,13,8,25,101,143,9,1,0,0,0,25,59,265,3,14,1,125,118,9,18,51,4,5,0,45,22,0,41,7,29,0,0
qugalet@pl.m0e.space,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kanishk@leminal.space,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0
u1l@chaos.social,10,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
famfo@frogs.lgbt,185,169,8,48,8,37,0,0,0,0,8,0,21,0,1,2,0,28,0,0,0,0,0,0,7,0,0,0,0,61,0,0,0,0
the16bitgamer@programming.dev,9,0,0,0,1,0,0,0,0,0,5,6,7,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
joyjoy@lemmy.zip,0,0,0,3,1,60,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,14,50,0,0,0
erytau@mastodon.social,148,9,23,2,19,2,0,0,0,0,0,3,11,12,0,0,3,1,27,33,0,19,3,0,1,0,2,2,0,9,7,0,0,0
LilaHexe@fedi.lilahexe.top,29,1,2,32,0,8,0,0,0,0,44,10,23,0,1,2,0,0,0,0,0,7,0,0,1,0,0,0,45,5,0,0,0,0
JimBer110@mastodon.jimmy-b.se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
wheresalice@social.gfsc.studio,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,2
AnonomousWolf@lemmy.world,71,2,0,0,0,6,0,0,0,0,0,42,0,0,0,0,263,0,0,0,0,0,115,0,0,0,0,0,0,107,11,1,0,0
BetterDev@programming.dev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shmanio@lemmy.world,325,0,26,5,8,206,0,14,1,0,1,0,14,0,0,6,59,5,0,0,0,4,238,0,0,0,0,5,5,49,17,0,0,9
derpgon@programming.dev,43,1,0,0,6,72,0,0,0,0,0,0,0,0,7,18,18,5,0,0,0,12,11,8,0,0,0,0,0,0,0,0,0,3
Mouseborg@mastodon.social,255,0,8,37,16,0,0,2,7,0,18,7,128,143,0,23,0,0,0,0,1,39,18,27,33,20,0,0,6,12,0,0,0,44
khaleer@mastodon.gamedev.place,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Diplomjodler3@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
froufox@lemmy.blahaj.zone,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
hdggDalton@lemmy.world,1625,159,17,0,0,10,2,0,0,0,1,1,0,0,0,11,19,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1
Adopon@lemmy.world,41,20,17,38,15,543,31,18,15,37,67,96,140,117,0,72,13,15,0,0,101,440,48,88,78,8,165,448,12,95,5,5,0,37
adlerweb@social.adlerweb.info,207,1,126,44,65,79,0,0,0,0,24,3,6,0,0,23,0,0,0,0,80,26,24,4,10,0,5,25,0,20,0,0,0,2
bobidle@fem.social,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0
captainoreo@chaos.social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
nuko147@lemmy.world,226,3,127,18,60,264,5,0,1,4,4,91,119,0,47,210,154,0,5,0,29,130,78,17,175,0,18,0,0,153,0,0,2,411
yen@europe.pub,8,0,17,106,118,176,141,113,0,165,0,12,17,9,2,6,377,21,12,0,0,0,171,0,0,0,0,26,0,26,5,4,6,18
hazyskies@toast.ooo,75,21,44,46,57,119,3,7,0,16,1,0,220,6,7,23,3,5,124,2,19,75,175,18,46,0,114,11,24,14,1,0,7,22
Novocirab@feddit.org,43,8,1,1,41,34,1,0,3,1,3,6,7,8,9,11,9,4,1,0,9,71,13,14,4,4,4,3,45,31,12,11,0,5
FQQD@lemmy.ohaa.xyz,754,147,57,15,49,228,131,0,0,0,0,20,66,31,242,27,55,0,204,45,7,35,57,64,7,0,55,20,24,67,28,4,0,3
AbnormalHumanBeing@lemmy.abnormalbeings.space,310,9,1,10,0,11,0,0,0,0,7,0,114,0,0,5,20,0,0,0,12,25,24,0,51,26,25,0,0,182,0,0,0,25
WrenMala8@pawb.social,12,0,0,0,4,8,76,1,0,28,55,0,0,0,0,0,58,0,9,9,9,9,33,9,0,0,0,0,16,20,23,5,1,4
MayhemWizard2@grants.cafe,409,3,0,0,6,143,15,0,1,0,83,96,0,34,45,3,45,0,0,2,105,66,3,30,1,14,1,11,5,906,83,51,8,462
Dexruus@chaos.social,517,3,3,6,72,141,0,24,99,0,99,0,103,2,0,73,37,17,0,0,20,69,165,27,46,41,24,38,6,281,0,0,9,47
irelephant@app.wafrn.net,181,1,0,0,0,103,8,0,0,0,77,0,0,26,1,28,17,1,0,0,0,0,59,44,0,33,22,0,0,0,0,0,0,0
MumboJumbo@lemmy.world,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C0MPUT3_36@sh.itjust.works,465,0,10,10,3,76,0,16,0,1,5,3,140,14,1,26,25,0,0,0,18,29,10,0,117,0,15,1,46,198,0,1,0,64
Bluphph@mastodon.social,2108,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LexRudera@equestria.social,0,0,0,0,0,120,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,117,51,0,0,0
P4ulin_Kbana@lemmy.eco.br,113,20,3,9,2,138,37,28,0,41,3,39,202,2,40,384,80,5,17,3,1,20,111,32,1,1,0,5,21,111,50,97,0,0
fusselwurm@berlin.social,581,64,167,89,59,117,0,0,0,0,0,0,52,1,0,0,0,0,0,0,0,27,51,16,0,0,0,7,0,20,0,0,3,77
nuggsy@lemmy.world,78,0,16,64,312,62,177,92,25,21,3,72,333,158,0,1,12,1,4,0,15,13,77,18,8,1,16,58,131,325,243,1,3,96
helloyanis@furries.club,15,0,10,1,51,46,0,0,0,0,10,1,3,0,2,22,315,48,0,6,2,1,6,0,1,3,4,0,0,34,0,0,0,0
ProfAel@feddit.org,4,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0
rarWars@lemmy.blahaj.zone,103,1,0,3,0,48,0,0,0,0,0,20,56,13,0,0,16,0,0,0,132,0,251,0,186,123,183,10,11,53,0,0,0,46
